Invoice,Text
0118059930_5,"AY INVO

Duplicate : For Transporter

ANatuPar
‘GROUP

SEsINNSS. YaLsts.

  
 

-TNB8102518

Invoice Date. °24.12.2018

Description of Unit/ Total Amount Dise/
Goods/Services & UQC (Base Price) Abate
HSN/SAC Code
7 | 137-501-00800 EA 3,000|5.18/1 EA 15,540.00 15,540.00 | 18.00 2,797.20 18,337.20
COVR H6LBL/4821
137-501-01037 1.60/1 EA 3,200.00 3,200.00 | 18.00 576.00 3,776.00
HARVEST/3919
137-501-02067 EA 2,000} 1.35/1 EA 2,700.00 2,700.00 | 18.00 486.00 3,186.00
N100 LABEL/3919
137-502-00127 BL 2,000} 4.00 /1 EA 8,000.00 8,000.00 | 18.00 1,440.00 9,440.00
148X90/3919
137-502-00130 AC EA 1,700|6.80/1 EA 11,560.00 11,560.00 | 18.00 2,080.80 13,640.80
LBLGR29H&4D/3919
MARK LABEL/3919
13| 137-501-01012 EA 2,000} 1.34/1 EA 2,680.00 2,680.00 | 18.00 482.40 3,162.40
MAINT FREE LBLM &
M TRA./3919

a Grand Total i 282,700.00 ie ss 254,180.00 Peel 254,180.00 a 45,752.40 299,932.40

 

    

   

Taxable Amount} GST IGST Total
Rate%

   
 

 

        
   

 

     
   

11

  

   

Total GST Amount 45,752.40
Total Amount (incl.tax) 299,932.40,
Tax subject to Reverse charge: No E&OE
Total Invoice Value (in words): Two Lakh Ninety Nine Thousand Nine Hundred Thirty Two Rupees Forty Paise
Onl

Terms & Conditions Overleaf

       
 
    
 

For Manipal Utility Packaging Solutions Private Limited

AQ

Authorized Signatory

  

Payments can be made online, wiring instructions:
Party name - Manipal Utility Packaging Solutions Private Limited
Bank name - Federal Bank Limited

Bank Branch & Address - Mangalore, Kodialbail, Mangalore
IFSC Code - FDRL0001175
Account Number - 11755500004433

Note: Unless otherwise stated, tax on this invoice is not payable under reverse charge

Reg Office: Manipal Utility Packaging Solutions Private Limited - Udayavani Building, Press Corner, Karnataka - 576104
Subject to Udupi jurisdiction Page 2 of 2"
0118059930_6,"°

TAX INVOICE

 

 

THE
AaryPar
GRUUP

Manipal Utility Packaging Solutions Private Limited Invoice No. -TNB8102518

Labels Chennai -MUPSPL Invoice Date. 24.12.2018

3/415, Singaravelan Salai, Mode of Transport :

Neelankarai Vehicle No :

Chennai, Tamil Nadu - 600041 Payment Term ‘60 days from Date of Invoice

Tel :04424493550, Due-date °22.02.2019

GSTIN :33AAICM9482F1Z7 Inco Term :CIF-Cost Insurance And Freight

PAN :AAICM9482F Order Number :1220006950

CIN :U21014KA2008PTC045299 Order Date 04.12.2018
PO No Ref :1100093538
PO Date :26.11.2018
DC Number. ""5210016090
DC Date 24.12.2018 |
Work Order No '13794, 14265, 13798, 13799, 13801,1
Reference 2068, 13805,14270 |
E-Way bill no
E-Way gen date 000000000000

Name of Buyer(Billed to) Name of Service Recipient/Consignee

Amara Raja Batteries Ltd Amara Raja Batteries Ltd

Customer Code :0010108450 Customer Code :0010108450

AUTOMOTIVE BATTERY DIVISION-I AUTOMOTIVE BATTERY DIVISION-I

Karakambadi Karakambadi

Tirupati, Andra Pradesh(37) - 517520 Tirupati, Andra Pradesh(37) - 517520

GSTIN/UIN :37AABCA9264E1ZO GSTIN/UIN :37AABCA9264E1ZO

PAN Number :AABCA9264E Kind Attention Name :

 

Advance document no:
Place of supply - Andra Pradesh - 37 Currency: INR

Description of Unit/ Qty Rate/Price | Total Amount Dise/ |Taxable Amount] GST IGST Total
Goods/Services & UQgC ell en (Base Price) Abate Rate%
HSN/SAC Code
1 | 137-501-00013 48,000.00 48,000.00 | 18.00 8,640.00 56,640.00
28.5MM DIA CHARGE
EYE LABL/3919

137-501-00029 20,000] 0.32 /1 6,400.00 6,400.00 | 18.00 1,152.00 7,552.00
CHARGE EYE LBL
FOR BOSCH B/3919
137-501-00332 40,000] 1.25/1 EA 50,000.00 50,000.00 | 18.00 9,000.00 59,000.00
DANGER & CAUTION
LABEL/3919
437-501-00333 50,000] 1.25 /1 EA 62,500.00 62,500.00] 18.00 11,250.00 73,750.00
RECYCLE LBLS
66X34.6MM MUL/3919

5 | 137-501-00622 2,000|6.80/1 EA 13,600.00 13,600.00 | 18.00 2,448.00 16,048.00
LUCAS REAP
BL228X100
GR29H/3919
137-501-00643 TOP 3,000|9.00/1 EA 27,000.00 27,000.00 | 18.00 4,860.00 31,860.00

    
 

 

 

COVER STICKER
1FOR H8/4821

 

Reg Office: Manipal Utility Packaging Solutions Private Limited - Udayavani Building, Press Corner, Karnataka - 576104
Subject to Udupi jurisdiction Page 1 of 2"
0118059930_7,"\ ¥ \ Vie

a THe
AANIPAL
GROUP

Sosetst. vaunts.

-TNB8102518

 

Invoice Date. °24.12.2018

Description of Total Amount Dise/ |Taxable Amount] GST IGST Total
Goods/Services & UQC (Base Price) Abate Rate%
HSN/SAC Code
137-501-00800 3,000} 5.18 /1 15,540.00 15,540.00 | 18.00 2,797.20 18,337.20
COVR H6LBL/4821
137-501-01037 2,000|1.60/1 EA 3,200.00 3,200.00 | 18.00 576.00 3,776.00
HARVEST/3919
137-501-02067 EA 2,000} 1.35/1 EA 2,700.00 2,700.00 | 18.00 486.00 3,186.00
N100 LABEL/3919
137-502-00127 BL EA 2,000/4.00/1 EA 8,000.00 8,000.00} 18.00 1,440.00 9,440.00
148X90/3919
137-502-00130 AC EA 1,700/6.80/1 EA 11,560.00 11,560.00 | 18.00 2,080.80 13,640.80
LBLGR29H&4D/3919
MARK LABEL/3919
137-501-01012 EA 1.34/1 EA 2,680.00 2,680.00 | 18.00 482.40 3,162.40
MAINT FREE LBL M &
M TRA./3919

ra Grand Total eas 282,700.00 Seg 254,180.00 eae 254,180.00 Seg 45,752.40 299,932.40 |

       
       

 

 

     
   

  

11

 

Total GST Amount 45,752.40
Total Amount (incl.tax) 299,932.40
Tax subject to Reverse charge: No E&OE
Total Invoice Value (in words): Two Lakh Ninety Nine Thousand Nine Hundred Thirty Two Rupees Forty Paise
Onl

Terms & Conditions Overleaf

Payments can be made online, wiring instructions: For Manipal Utility Packaging Solutions Private Limited
Party name - Manipal Utility Packaging Solutions Private Limited
Bank name - Federal Bank Limited

Bank Branch & Address - Mangalore, Kodialbail, Mangalore
IFSC Code - FDRL0001175 .
Account Number - 11755500004433 Authorized Signatory

 

Note: Unless otherwise stated, tax on this invoice is not payable under reverse charge

Reg Office: Manipal Utility Packaging Solutions Private Limited - Udayavani Building, Press Corner, Karnataka - 576104
Subject to Udupi jurisdiction Page 2 of 2"
0118120144_1,"DULTFOBROO

_
is: R Control & Automations (2018- -19)
'D.No:6-67-13/1,Flat No: 401, Sri Surya Complex,
| Stamike Nagar, Chinagantyada,

| Sli -S HDFC Bank Bulding, Gajuwaka,

| Visakhapatnam-530026

'GSTIN/UIN: 37ACRFS3207N1ZI

State Name: Andhra Pradesh, Code : 37

| Contact : 9848592312

E-Mail: ksrao.srca@gmail.com
| Consignee

Amararaja Batteries LTD. SBD-II
Small Battery Division Unit-ll

Nunegundlapalli, Bangarupalyam,

_Chittoor-517416 0118120144
'GSTIN/UIN : 37AABCA9264E1ZO

‘State Name : Andhra Pradesh, Code : 37

[InvoiceNo.
189

Delivery Note _

|Dated

26-Oct-2018 —_ '
Mode/Terms of Payment —

30 Days Credit From the Date of Invoice
Other Reference(s)

   
    
    
      
   
    

  

Supplier's Ref.
189
' Buyer's Order No.
1100089472
Despatch Document No.

  

Dated

_|23-Aug-2018 >
Delivery Note Date

 

 

 

    
  
    

  
     

Despatched through
By Transport

| Terms of Delivery

Buyer (if other than consignee) CO R etuy h Pelion,
| . . 2
-Amararaja Batteries LTD. SBD-II

'Small Battery Division Unit-ll

_Nunegundlapalli, Bangarupalyam,

2.3
‘Chittoor-517416 Se 5000 24, yb24

Destination

 

-GSTIN/UIN : 37AABCA9264E1ZO
‘State Name : Andhra Pradesh, Code : 37 oO” \\ 4 |
oA\ul¥
Sl, Description of Goods HSN/SAC | GST | Quantity Rate | per Amount
No. | sini Rate sesame beecieeceaeaneaCieemeereathtatl
| 1 | 210-021-00360 85444210 18% 3NOS| 4,200.00} NOS 12,600.00,

'Encoder cabel 10m#MR-J3ENSCBL10M-L

2 210-021-00361 (84716050 | 18%) 2NOS) 4,350.00) NOS) 8,700.00
'RS232 Cable for cognex scanner 2.5m | | |

| | | | |
3 210-021-00362 '84716050 | 18%; 3NOS|_ 5,500.00} NOS 16,500.00
| Communication module for cognex scanner

4 -210-021-00364 85444210 | 18%) 2NOS| 2,400.00|NOS 4,800.00
_ |5m servo brake cable#MR-BKSICBL5M-A2-L |

 

 

 

 

 

 

 

| po | 42,600.00
Output CGST | | 3,834.00
Output SGST | 3,834.00

2 Total 0 NOs| __& 50,268.00

Amount Chargeable (in words) E.& O.E

INR Fifty Thousand Two Hundred Sixty Eight Only |

- HSN/SAC Sreeee | Taxable Central Tax State Tax Total

| Value Rate | Amount Tax Amount |

: 85444210 | 17,400.00 9% 1,566.00 9% 1,566.00 3;132:00

| 84716050 | 25,200.00! 9%} 2,268.00| 9%| 2,268.00| 4,536.00

po Total; 42,600.00| =| 3,834.00| —*«(|~—Ss:3,834.00| 7,668.00

‘Tax Amount (in words) : INR Seven Thousand Six Hundred Sixty Eight Only
| |

| Company's PAN : ACRFS3207N

Declaration Company's Bank Details

‘We declare that this invoice shows the actual price of the goods Bank Name : HDFC Bank

| described and that all particulars are true and correct. A/c No. : 50200009717847

Branch & IFS Code : Gajuwaka & HDFC0002813

for S.R EONS (2018-19) |

| Customers Seal and Signature

S 5,
=| VICD Authé tised Signatory
SUBJECT TO VISAKAPATNAM JURISDICTION 3 i) ]
This is a Computer Generated Invoice \F x of
ae"
0118120144_2,"Tax Invoice (DUPLICATE FOR TRANSPORTER)

ls: R Control & Automations (2018- -19) | Invoice No. peo
| D.No:6-67-13/1,Flat No:401, Sri Surya Complex, 189 26-Oct-2018

|'Sramika Nagar, Chinagant ada, ——-
| NH-S HDFC Bank Plein iar ation, Delivery Note Mode/Terms of Payment
30 Days Credit From the Date of Invoice

'Visakhapatnam-530026
| GSTIN/UIN: 37ACRFS3207N1ZI
Other Reference(s)

‘State Name: Andhra Pradesh, Code: 37
|Contact : 9848592312

   
     
    
     
 

Supplier's Ref.

  

E-Mail: ksrao.srca@gmail.com ABS
-Consignee Buyer's Order No. Dated
-Amararaja Batteries LTD. SBD-II 1100089472 23-Aug-2018
Small Battery Division Unit-ll | Despatch Document No. Delivery Note Date

Nunegundlapalli, Bangarupalyam,
—Chittoor-517416

'GSTIN/UIN : 37AABCA9264E1ZO
State Name : Andhra Pradesh, Code : 37

     

Despatched through Destination

By Transport jc
Terms of Delivery

 

Buyer (if other than consignee)
Amararaja Batteries LTD. SBD-IlI
‘Small Battery Division Unit-ll

/Nunegundlapalli, Bangarupalyam,

-Chittoor-517416

       
   
 
  
    

     
   
 
  
 
  
 

_GSTIN/UIN : 37AABCA9264E1ZO

State Name : Andhra Pradesh, Code : 37

is — Description of Goods -HSN/SAC | GST | Quantity Amount

INO Rate ee

| Encoder cabel 10m#MR-J3ENSCBL10M-L

(2 210-021-00361 84716050 | 2NOS| 4,350.00/ NOS 8,700.00

| RS232 Cable for cognex scanner 2.5m |

| |

3 210-021-00362 84716050 , 18%. 3 NOS. 5,500.00; NOS | 16,500.00

| Communication module for cognex scanner | |

‘4 210-021-00364 85444210 | 18%| 2NOS| 2,400.00|NOS 4,800.00
5m servo brake cable#MR-BKSICBL5M-A2-L

: | | 42,600.00

| Output CGST | 3,834.00

| Output SGST 3,834.00

Be CCU _ |% 50,268.00
Amount Chargeable (in words) E. & O.E

 

INR Fifty Thousand Two Hundred Sixty Eight Only
HSN/SAC i Taxable State Tax Total

So Value Tax Amount
85444210 17,400. a ee 1,566. “| 1,566.00 3,132.00
(84716050 25,200.00| 9%| 2,268.00} 9%| 2,268.00| 4,536.00.
J Total, 42,600.00; | 3,834.00; | 3,834.00 7,668.00
‘Tax Amount (in words) : INR Seven Thousand Six Hundred Sixty Eight Only

|

|
|

| Company's PAN : ACRFS3207N

Declaration Company's Bank Details

'We declare that this invoice shows the actual price of the goods Bank Name : HDFC Bank

described and that all particulars are true and correct. A/c No. : 50200009717847

Branch & IFS Code : Gajuwaka & SE Ore

“Customers Seal and Signature | for S.R Control &Automations (2018-19)
| RX © S

| Zi
ee S\V “Rathorse ed Signato
SUBJECT TO VISAKAPATNAM JURISDICTION :

This is a Computer Generated Invoice xt"
0118120144_3,"Tax Invoice (TRIPLICATE FOR SUPPLIER)

Dated
| 26-Oct-2018

Mode/Terms of Payment _

30 Days Credit From the Date of Invoice
Other Reference(s)

Invoice No.
189

Delivery Note —

       
      
      
   

 

'S.R Control & Automations (2018-19)
,.D.No:6-67-13/1,Flat No:401, Sri Surya Complex,
|/Sramika Nagar, Chinagantyada,

/-NH-S HOFC Bank Bulding, Gajuwaka,

| Visakhapatnam-530026

| GSTIN/UIN: 37ACRFS3207N1ZI
State Name: Andhra Pradesh, Code : 37
| Contact : 9848592312
E-Mail : ksrao.srca@gmail.com

/Consignee

Amararaja Batteries LTD. SBD-Il
Small Battery Division Unit-ll
Nunegundlapalli, Bangarupalyam,
Chittoor-517416 |
-GSTIN/UIN : 37AABCA9264E1ZO

‘State Name : Andhra Pradesh, Code : 37 By Transport
Terms of Delivery

 

 

Supplier's Ref.

189
Buyer's Order No.

1100089472

 
   
     
 
 
 

Dated
-Aug-2018

 

 

  

Despatched through

‘Buyer (if other than consignee)

'Amararaja Batteries LTD. SBD-II

‘Small Battery Division Unit-ll

| Nunegundlapalli, Bangarupalyam,
/Chittoor-517416

|GSTIN/UIN > 37AABCA9264E1ZO
|State Name : Andhra Pradesh, Code : 37

  
   
    

Description of Goods

    
     
 
 
   
 
 
    
  

Amount

 

HSN/SAC | GST | Quantity Rate
Rate

1 | 210-021-00360 85444210 18% 3NOS 4,200.00/NOS/ — 12,600.00

| Encoder cabel 10m#MR-J3ENSCBL10M-L

E 210- 0021-00361 84716050 | 18% 2NOS| 4,350.00| NOS 8,700.00
| RS232 Cable for cognex scanner 2.5m

}
{

3  210-021-00362 84716050 | 18%! 3NOS| 5,500.00/NOS 16,500.00

‘Communication module for cognex scanner |
|
4 210-021-00364 (85444210 18%, 2NOS, 2,400.00|)NOS 4,800.00
_ 5m servo brake cable#MR-BKSICBL5M-A2-L | |

|

   

| 42,600.00
i | Output CGST 3,834.00
| | 3,834.00

Output SGST

____|% 50,268.00

“Amount Chargeable (in words) E.&O.E
INR Fifty Thousand Two Hundred Sixty Eight Only

a HSN/SAC Taxable Central Tax State Tax Total

| Value Rate Amount Rate Amount | Tax Amount.
85444210 17,400.00 ur | 1,566.00 9% 1,566.00 3,132.00
| 84716050 25,200.00] _ _9%| 2,268.00/ 9%| 2,268.00| 4,536.00

| Total; 42,600.00; =| 3,834.00) =| + 3,834.00| 7,668.00

Tax Amount (in words) : INR Seven Thousand Six Hundred Sixty Eight Only

  

Company's PAN : ACRFS3207N
| Declaration Company's Bank Details
We declare that this invoice shows the actual price of the goods Bank Name : HDFC Bank

| described and that all particulars are true and correct. A/c No. : 50200009717847
Branch & IFS Code : Gajuwaka & HDFCOOO 02813.

: CUesmErS Seal and Signature for S.R Control & ‘ 018-19)

! NY, 1h
_ ' séd Signato

SUBJECT TO VISAKAPATNAM JURISDICTION y — Ey

This is a Computer Generated Invoice"
0118120144_4,"LIVE RETTIG | WEEE IONETE Ne wet TNS WT

TARGC - ADMIN |

41 per 2618
~ RECEIVED

 

 

b"
0118120366 Tax code Wrong_1,"fey

 

 

 

 

 

~*~ _ TAX INVOICE - - le (Original) -
SRIRAJA ENTERPRISES 18-19 — Invoice No. Dated
Pee Pau aicene 549 — 9-Nov-2018 -
RAR AREAL ROAD, Delivery Note
TIRUPATI-517501
Geil: 64402 7o0re Suppliers Ref. ~—~—~'| Other Reference(s) StS
E-Mail :galla_lakshmisriraja@yahoo.co.in ___| PO NO:1100092687/05.11.2018 \VIJAY NAIDUC 4 &D-2—
‘Buyer Buyer's Order No. | Dated
AMARA RAJA BATTERIES LTD a 0118 129
INDUSTRIAL BATTERY DIVISION -II(MVRLA) Despatch Document No.  |Dated © “eo 366
SANG ERIIEAS aK — |INVNO:549/09.11.2018
CHITTOOR-517416 Despatched through | Destination
ANDRA PRADESH, INDIA APO3TLOS65 BANGARUPALYAM
SI | No. & Kind Description of Goods Quantity Rate per Amount
No.; of Pkgs. | ee a fo
1 BLACK PAINT IT (HSN: 3208) SOLt) 207.00 Lt 10,350.00
2 DEEP ORANGE PAINT (HSN:3208) 20Lt) 230.00) Lt 4,600.00
3 GOLDEN YELLOW PAINT (HSN:3208) 60 Lt) 236.00) Lt 14,160.00
4 SMOKE GREY ENAMEL PAINT (HSN:3208) 40Lt| 206.00! Lt 8,240.00
5 WHITE PAINT (HSN:3208) AO Lt} 235.00) Lt 9,400.00
46,750.00
CGST TAX@ 9% 9|% 4,207.50
SGST TAX@ 9% 9|% 4,207.50

  

 

   
  
   
  

Total) 210 Lt _|% 55,165.00

 

Amount Chargeable (in words)

E.& O.E
INR Fifty Five Thousand One Hundred Sixty Five Only
>] a] ie

Company's Bank Details

Bank Name : STATA BANK OF INDIA
Company's VAT TIN : GSTIN: 37AAXFS0881J1ZE  A/cNo. : 35164773065
Buyer's VAT TIN : GSTIN:37AABCA9264E1ZO — Branch & IFS Code : KORLAGUNTA & SBINOOD49 1...
Declaration SES""

      

We declare that this invoice shows the actual price of the
goods described and that all particulars are true and correct.

This is a Computer Generated Invoice"
0118120366 Tax code Wrong_2,"ee

 

———

  

ENTRY

Seervevebsesfoy

y No:

   

     

iy

che mama YS ae

  

He FREE Om
%

 

  

. ty etre: a ohage:

& * 7 oF tye bee eAliG

Mig ae G4 has
ee A wip eM. Ke

eenstncaiaie

a Ee mn,
o | RES Ups -

| ae

ted Hus ew tw’ OE 8. ie eet Woe

8 Sec.Ema. Code fe a... f.repe

     
     
       
  
 

RRA Bis

ee ng —

a

o< ~

 

a %"
0118120366 Tax code Wrong_3,"TAX INVOICE — / ____ (Duplicate)

 

 

 

 

 

 

 

 

 

  

SRIRAJA ENTERPRISES 18-19 Invoice No. Dated
AKKARAMPALLI ROAD, Delivery Note
TIRUPATI-517501
Ph:0877-2280243 os a ee
Cell: 94402 wanes saze Supplier's Ref. Other Reference(s)
XFS0881J1Z
EMail calle iskehinistiaagnyenoo.ccda PO NO:1100092687/05.11.2018 |VIJAY NAIDUG | [2.1D- >
Buyer Buyer's Order No. Dated
AMARA RAJA BATTERIES LTD
INDUSTRIAL BATTERY DIVISION -II(MVRLA) Despatch Document No. | Dated -
ANGE IES EA * INV NO:549/09.11.2018 oe
CHITTOOR-517416 Despatched through Destination
ANDRA PRADESH, INDIA APO3TLO565 BANGARUPALYAM
SI} No. & Kind Description of Goods Quantity Rate per Amount
1 BLACK PAINT (HSN:3208) 50 Lt 207.00; Lt 10,350.00
Z DEEP ORANGE PAINT (HSN:3208) 20 Lt 230.00; Lt 4,600.00
3 GOLDEN YELLOW PAINT (HSN:3208) 60 Lt 236.00; Lt 14,160.00
4 SMOKE GREY ENAMEL PAINT (HSN:3208) 40 Lt 206.00; Lt 8,240.00
5 WHITE PAINT (HSN:3208) 40 Lt 235.00; Lt 9,400.00
46,750.00
CGST TAX@ 9% 9|% 4,207.50
SGST TAX@ 9% 9|% 4,207.50
|
| _ Total) 210 Lt = 55,165.00
Amount Chargeable (in words) E. &O.E
INR Fifty Five Thousand One Hundred Sixty Five Only
Company's Bank Details
Bank Name : STATA BANK OF ERB
Company's VAT TIN : GSTIN: 37AAXFS0881J1ZE  A/cNo. : 35164773065 ERP, ~~
Buyer's VAT TIN : GSTIN:37AABCA9264E1ZO ~—_ Branch & IFS Code : KORLAGUNTA &.$ aS NOS
Declaration for SRIRAJA,
We declare that this invoice shows the actual price of the _
goods described and that all particulars are true and correct. =

This is a Computer Generated Invoice"
0118120366 Tax code Wrong_4,"= Se

“a |

 

 

“= os ——_-

 

—
Pgs,
2
“198
“a
a
FerS
*
,
‘
oe :
»
‘,
+
t
\
é
, .
/
‘
~
a
we
t
;
?
i
‘
;
BI ns ae - eo — a 7 =
Ba. ue - - — “me ee
SS"
0118120367 3RD Line Item Tax Code wrong_1,"c

No | Original For Recipient
TAX INVOICE

| Image ~ PILOT INDUSTRIES LIMITED

A-44, RICO Industrial Area,Kehrani, Bhiwadi, Distt. Alwar, Rajasthan-301019
GSTIN : O8AAACPO655R1ZZ , CIN : U74899DL1993PLC052749 PAN :AAACPO655R
(UNDER SECTION 31 OF THE CENTRAL GOODS & SERVICE TAX ACT 2017)

PO No. : 1100091483 Invoice No. : 18-19/RIJ/622

PO Date : 08.10.2018 Dated ; 25-10-2018

Details of Reciever (Billed To): Details of Consignee (Shipped to)
AMARA RAJA BATTERIES LTD(Chiittur-MVRLA) AMARA RAJA BATTERIES LTD.
INDUSTRIAL BATTERY DIVISION-II (MVRLA) INDUSTRIAL BATTERY DIVISION-II (MVRLA)
NUNEGUNDLAPALLI ,BANGARUPALYAM NUNEGUNDLAPALLI , BANGARUPALYAM
CHITTOOR - 517416, CHITTOOR - 517445,

Andhra Pradesh , India Andhra Pradesh , India Nh i Q { 2 0} 3 5 1
State : Andhra Pradesh (37) State : Andhra Pradesh

State Code 5 OF State Code ae

GSTIN : 37AABCA9264E1ZO GSTIN : 37AABCA9264E1ZO

UIN UIN

 

Remarks : Sub Challan No 18-19/BH/87 Dt.25.10.2018

. oe ce | ~ _
Code

1. | Additive Alloying Elements-J W 7801 916.367) Kgs. 504.19 4,62,027.00

Total Assessable Value 4,62,027.00
Add ; IGST @ 18.00 % 83,164.86
Add; Rounded Off (+) 0.14

 

Grand Total 916.367 5,45,192.00
Taxes in Words : Rupee Eighty Three Thousand One Hundred Sixty Four and Paisa Eighty Six Only
Amountin Words: Rupee Five Lakh Forty Five Thousand One Hundred Ninety Two Only

Dt./Time Invoiced Prepare : 25/10/2018,15:10 | Dt./Time Goods Removal : 25/10/2018 , 17:30

GR/RR No. : BWD32R00003 /25-10-2018 Tax is payble on Reverse Charge : No

Transport : C.J. Darcl Logistics Ltd Policy No. : 0000000007023178
Vehicle No. : RJ 40GB 0788 No. of Pieces : -1118-Pcs

Place of Supply : CHITTOOR Driver's Contact No. ;

Transport Mode : By Road Ecectronics Ref. No.

""CERTIFIED THAT PERTICULARS GIVEN ABOVE ARE TRUE & CORRECT"" 7 carne : 7

Terms & Conditions

E.G O.E.

1.Our responsibility cease as goods leave our premises.
2.All claims for breakage are to be made on the carriers

3.No shortage claim shall be entertained after 8 days reciept of goods for Pilot Industries Limited
4,Interest @ 24% p.a. will be charged if not paid within 15 days fe-\_- 4
5.No returns of goods shall be allowed unless our consent is sought before hand ‘
6.All disputes, if any, subject to ‘Alwar’ Jurisdiction only. Authorised Signatory
&
ee
Kop 277 BY

ype)"
