Invoice,Text3
0317015007_4,"—|Y =z |P Nn - n we o
. 2 |8 o [5 | es zm
BDin > |& o1}t °
‘ OQ)/se ° |5 — ~~
3/5 2 2 - vs .i8 ¢
gia a aslias g 5
= ~ —“ ol= & Zz oO
& S S Z 2
2 o DsaeliWs o |3 ‘
Zz => oSs/10 S ° >
& 8 = ole & =z PR
: o n On & = 9
2 mAs a tm Is S 5 s
yy ZsSsizZzés = >
‘2, = c > >
° st beg _ a
* & & 3 (5 oS
” Sx |S + o|= 5
w Ss | g |= 3
: fie | Sle 8
= sa —
VeEes a a as |= GW
ei Se Si nm
Il | > Sis = > Oo
Ala ae n o
ZiIiR aes — oT
fi/yeg Zo
n| oO = 7 ee
esi2 fs a
i N
z R
o w
m=
3
< 3
s
oO a >
2 “
o<e/5 § =
: B>/8 9 =
oO o <
2 ©
uo
mi} ©
& z z JG
ao} NM Ye Ih da
= +o} oT
| oe Ss ED 1 —
ai\f£ER Qa >
e's ae cA ©
5 o°o Oo
ool} g§
ee — iQ <I 5 O
' ~ iO ome N
a 2 a5 =
S| % S oe 7 z
S| > O S. = mM
So} QO oO om -)
wn w io = NO ic)
i = tv R o Sc = —|N
eo S Q. 3 3
S S 3a
tT) N
O| & Q Y¥ ZN
RPie=la As OF
olsilan Zs Ss om
@\3\|° Zoe ss
S S o|cs-| = 08s =
= Ss a\<|o = 5
— Ss S Qa 3 9s N
ie —+- & Eo
3 > yd —
° 9 Z QO <
5 8| |9° 82 eS
S »| 5) % %Z =
Oo o So a. <— te ty
S - S S Ss
2 So
o Ss S 0
iP S26
y¢ co
oe -_e ae
1 x oe oOo = —
S S Oo 7 ad
Se S
S So — ©
or
Nw oO
NO W 2Oo
= e 2 ex
= i D > 2 <x vo Zz
iS S S S S| 28 Ss
= 4 oS Ss Ss =O yo
~
OQ
WN
a
m
0
S z 2| §¢%
S Ss s < o 0 w
: =
> wl a OQ cn
= ess = o a Nn
£ aR EN w go > m 1
a an a so oO
Yo nm a oe O mw Oo =
S |x iD a = a Ns)
= ® 3 & = ©
= 6S z
Nn
oo o So 9
— o NV Ww
x % & % =o y
mn a ~ ob
2 a > Oo —"
0317015048_1,"— \
‘ 44
LEE PENSAR ELECTRIC PRIVATE LIMITED
(7) ~C-17,Industrial Estate, Rachagunneri,Srikalahasthi - 517 641
eames ORIGINAL
ee Tin No -37759123200
TAX INVOICE
INVOICE NO: VAT/35/2016-2017 INVOICE DATE : 11.03.2017
DCNO:35 DC DATE: 11.03.2017
CUSTOMER DETAILS | — |CONSIGNEE DETAILS
M/s. PAMARA RAJA POWER SYSTEMS LTD Amara Raja Power SystemsLtd
Door No : Hyderabad Delivery at :
Karakambadi, Renigunta
Cuddapah Road
Tirupati
Tin No: 37430113476 Tin No:
QTY | UNITS PRICE
GOODS DESCRIPTION IN IN RS ASSESSABLE VALUEIN RS
Sets
1 JTERMINAL CONNECTORS ASCR Dog Conductor 3 500.00 1500.00
2 |TERMINAL CONNECTORS 50dia IPS Tube 3 3000 9000.00
3 JTERMINAL CONNECTORS 50dia IPS Tube 6 3000 18000.00
; ; i 28500.00
0317015046
ADD: VAT 14.5% 4132.50
i es i ee 32632.50
Thirty Two Thousand Six Hundred Thirty two Rupees and Fifty Piece only |
FOR PENSAR FLECPRERPRIVARE LIMITED
Meh Bog Ms
| of AUTHORISES GNATURE
Crp plore! st |‘"
0317015048_2,"ERE i PENSAR ELECTRIC PRIVATE LIMITED
Sea C-17, Industrial Estate, Rachagunneri,Srikalahasthi - 517 641
—neee ORIGINAL
= = = Tin No -37759123200
TAX INVOICE
INVOICE NO: VAT/35/2016-2017 INVOICE DATE : 11.03.2017
DCNO:35 DC DATE: 11.03.2017
CUSTOMER DETAILS | [CONSIGNEE DETAILS
M/s. P.AMARA RAJA POWER SYSTEMS LTD Amara Raja Power SystemsLtd
Door No: Hyderabad Delivery at :
Karakambadi, Renigunta
Cuddapah Road
Tirupati
Tin No: 37430113476 Tin No:
Customer P.O NO: ARP/CAP/012/16-17 Dated :23-11-2016
QTY | UNITS PRICE
GOODS DESCRIPTION IN poe ASSESSABLE VALUEIN RS
Sets
1 |TERMINAL CONNECTORS ASCR Dog Conductor 3 500.00 1500.00
2 [TERMINAL CONNECTORS 50dia IPS Tube 3 3000 9000.00
3. [TERMINAL CONNECTORS 50dia IPS Tube 6 3000 18000.00 /
28500.00
4{ADD: VAT 14.5% 4132.50
PE 32632.50
Thirty Two Thousand Six Hundred Thirty two Rupees and Fifty Piece only |
FOR PENSAR ELECPRIG.PRIVAKE LIMITED
| (asm hour
Sh"
0317015048_3,"LEE PENSAR ELECTRIC PRIVATE LIMITED
ie Se C-17, Industrial Estate, Rachagunneri,Srikalahasthi - 517 641
gee ayia a
—<— Tin No -37759123200
TAX INVOICE
INVOICE NO: VAT/35/2016-2017 INVOICE DATE : 11.03.2017
DCNO:35 DC DATE : 11.03.2017
CUSTOMER DETAILS | |CONSIGNEE DETAILS
M/s. P. AMARA RAJA POWER SYSTEMS LTD Amara Raja Power SystemsLtd
Door No : Hyderabad Delivery at :
Karakambadi, Renigunta
Cuddapah Road
Tirupati
Tin No: 37430113476 Tin No:
Customer P.O NO: ARP/CAP/012/16-17 Dated :23-11-2016
QTY | UNITS PRICE
GOODS DESCRIPTION IN IN RS ASSESSABLE VALUEIN RS
Sets
1 [TERMINAL CONNECTORS ASCR Dog Conductor 3 500.00 1500.00
2 {TERMINAL CONNECTORS 50dia IPS Tube 3 3000 9000.00
3 [TERMINAL CONNECTORS 50dia IPS Tube 6 3000 18000.00 —
28500.00
4{ADD: VAT 14.5% 4132.50
Pop 32632.50
Thirty Two Thousand Six Hundred Thirty two Rupees and Fifty Piece only |
FOR PENSAR ELECPREQRPRAN NRE LIMITED
| Oe “2 0-12byp \
sf BN cs
( | 2! SuTAGR 2SGNATURE
a+ m]
\ Sy, Jy
SS
‘ee"
0317015048_4,"DELIVERY CHALLAN
TIN No : 37759123200
PENSAR ELECTRIC PRIVATE LIMITED
C-17,Industrial Estate, Rachagunneri, yo
Srikalahasthi - 517 641
DONoWsSiei?SOCSCSCSCSCSCSCSCSCSCSCSCSCSCSAT SIT. “CSCS
AMARA RAJA POWER SYSTEMS LTD. iAmara Raja Power Systems Ltd
HYDERABAD Delivery At : |
iKarakambadi, Renigunta
iCuddapah Road :
j Tirupati
PONO : ARP/CAP/012/16-17 Date : 23-11-2016
S.No | Description ss fFotah Qty! No's | Remarks |
2 NO's
1 TERMINA CONNECTORS ASCR Dog Conductor
TERMINA CONNECTORS 50dia IPS Tube
| 3 LTeRMINA CONNECTORS 50dia IPS Tube |g | NOs
For PENSAR ELECTRIC PRIVATE LIMITED
f
SS {&
Ell aie.
Qrnnuen aN
LST SIGNATORY
ffs a =\
Whe, Hey
Nee, tt /S4
eee"
0317015048_5,"7” 7 : . ‘ ;
. 2 a a = lalslslals|s Ae >
lA = f 8 5 Ais is]= 3 ayo ‘
& g wo z Tele e|e (2 ala ig
me 3s |e 8 | sll |al=|z z|3 it
z & |G 8 s—219/8}9]2 12 E/5 fai}
é a (2 § ye] 2] 5]2|2|2 38 op
o @ Bs st a a al. = o1o ta 3 if
n Ga = @, : 372 10 ity;
©) g lps é : 9 =|? ip ee
‘ Zz A 3 = 2 5
> e 3 i
~. aH =
b e
e fe
. S
g 5 |
oni Oo 8
pa
R p | :
e 2
5 = | -
é = Th 73 Har :
am | | : ed a be ; wm
° } b 2 > > me ap
— e 3/5 2 4 = ° v
-- o
Ie Sj = i] |X vO a.
ge =. A Oo, wa
SISial $ c 8
Sfa\s =~ lel | | |e
Oe i ae 2 :
| ; % 4~| ins) = |t 8 =
b @ c cr < De et
5 | om] Io ™ ai, =
| rx 0 U ot 2 WN
| p07 | °° 9 o <
| i o/@ c 5 n
i | Q |* - a oy. ct
| fs} s r nt ©
ip It 9 a? Sy
i t ial a to pe n >
ae : 9
oy = =
A
€ a s ty
‘ El I Cy : Q.
3 te 71 Q : :
epi RA Lg ie RL ES : .
ah ae Ae [| o 5 _ *
e GCG, a . a
‘ & Cas | ou
~f 2 i | | ze s
Hi YB | ‘.
Cc . ce
=| oQ~ fz: Rial S$
di 3 PR ay ()) as :
4% oO Ss’ LA \a 5
Ope 7
woe ES 2 eae @
ea 2g ; < . Do
Woe SA j (68) = F 2. ' Y
0 i 8 $a
| = 8
i PD a
i 5 < =
TT TED ;
CQ
| a |
a '
| 3
| ase
«i mrs
Scanned by CamScanner"
0317015048_6,"vw | iz | ~ n | n =
al = |e oils &
3 \ts o |- Z S 2
gig a fe eg
B/E cE = s |28 oO
=| A | S io | S 5 =
e\a & ke I4Ssinel4s Rilo &
s|° 2 e olm elm es z7\s o
2 > | 3s SIX SIF S } 3 '
ot = | — <> c cS > | a Ss
3 > [ee oS oS os
e = | io Sik = Es = ~~
s = s Sis alee 2 2
' is => Z. 1) Z 12 2 5
Z, ‘ | ° be | > = > fas & “
i | Ss 8 _ | >
z | = ) OQ —|/a 2
3 | oO ~ —_ a e =
- | ;aQ L Z, = = |
| C#vx |Zx |Z ee | gis =
wi a: ese eo ae eC +z a
v | a ' Cy IA ' ° < aE
; S — 7 os t= iw
=> S ae LA ile BB
S ze a. SS |O | =) 8 =
OleVeols rs = rs S\z 2
/ = = ic | /— Nn a) bo =
3 1B t > <j
o|s S s a n | > | > ~
e. | ~ ig : = 1a = &
AlS = | 4 & O 2
ae =a pe o =
“he E > as a
Nn o Ss o |
S | 5 ip | |
oO = ae _ -
o> Oo a 3
sd —_
° a. le &
< a = >
| © (a3
| | }2 Z z
o<¢/5 £
So = go a >
oa |) & YS
| o |e < ~
i< >
nd Fo)
; 2es|2
Cc z | Zs z 32 = S
: 2S a | 28 a ev
= QW & |i a ~
, Sst i) a >
—|C Sie -wl e
“lS Re | ofel— =o
=f n ey S
="" oat’ 3 0
~|2@e| | B|F =
' ~ iO 2 z
313 6 & a oF
oS tn s a _ Se
= LoS) o 2 2 9
2 iS : fe —
Z % = 2 “ a. z = a
- fo Im OY ZH
| a\e|6 25 0 F
2/s\/e 290 3
@|3/% Zr m 2
eS S = a _: nae oO 3
= = = ao a a =~ ©O N
= = = a 3 og =
= S 9s
= | a ro
i | F113 ge 2
s | a O 82 =
Lane & as z =
s D> ios) tos a oO
2) gf] zlal| 2° a
5 ge} ""; Ff z o
> rs = a
a g S
Y t  a~C | ee) Oo
S eS w aS =
‘ = = oe oz a
= = = a a
S S Ss | ae oO
| | orm
| | 2 0
es G
= g % x 2 _ mn x
= e 2 S = a = wh Zz
WwW it = € = Z = 8 Se
3 . = = = | = a a ce
So N = =
= a |
= a
4
on,
(ae | as
| cy
| | ss “ = = 3
| = = = | = 2 a x Nn
- 7 7 ee
S a
o.| | y
= SOS w IT) QO °
o| Sse | - | Bo > z
=r ao Siac > to : so p
_— oR SIN _ > ad is gS a m arg
ds SN Ia os = S | ; G a a S
2 Dlx = 2 | = : QO
= ” lo = = = | = S
Ty a
| = s | <
‘A > | ee
| in wl us x _ | &
| we | B = = | zs Bug 2
_ | es a S| = 2 5 a
ro = : eg"
0317015049_1,"1
Original For Buyer
TAX INVOICE
PENSAR ELECTRIC PRIVATE LIMITED
MEE C-17,|Industrial Estata,Rachagunneri
esata. | SriKalahasthi-517641,Andhra Pradesh
a as eS erry
EEE INVOICE NO { INVOICE DATE
VAT/34/16-17 07-02-2017
TIN:37759123200 DCNO
DC DATE 07-02-2017
CUSTOMER DETAILS CONSIGNEE DETAILS
AMARAJA POWER SYSTEMS LTD. Amaraja P:ower Systems Ltd
HYDERABAD Delivery At :
Karakambadi, Renigunta
Cuddapah Road
Tirupati
PO No: ARP/CAP/012/16-17 DATE : 23-11-2016
TY IN NITS PRICE |ASSESSABLE
GOODS DESCRIPTION s SUE Danes poe
Sets IN RS VALUEIN RS
1 |11kV ,400A,25kA/3Sec., DCBR Isolator 1 63800.00 63800.00
2 |11kV,400A,25kA/3Sec., DBCR W/O E/S 2 50100.00 100200.00
4° : )
0317015049
164000.00
ADD: 14.5 % Kiphet (i 2 | ( 23780.00
( { \ |
187780.00
oe ge One Lakh Eight Seven Thousand Seven Hundred Eighty Rupees only
a enn ee
ee dl
TRANSPORTATION DETAILS PENSABJ Er ‘CIR TES we LIMITED
j {Pf g ny 1 me
AUTHORISED SIGN eTNYRE
tae S 2}
\ Nien eeS/
Shwe ‘4 ay,"
0317015049_2,"i Origina! For Buyer |
TAX iNVOICE t
i —_ __ PENSAR ELECTRIC PRIVATE LIMITED “f
H LE, C-17, industrial Estata,Rachagunneri
(2225255) srikalahasthi-517641,Andhra Pradesh
Forney Te Om Be ED Op RE ee & I
ray HINVOICE NO {INVOICE DATE
IVAT/34/16-17 07-02-2017 E
TIN:37759123200 [ocno
Pe ATE | OE ee
CUSTOMER DETAILS (CONSIGNEE DETAILS
AMARAJA POWER SYSTEMS LTD. #Amaraja P:ower Systems Ltd
HYDERABAD iDelivery At :
iKarakambadi, Renigunta
! nCuddapah Road
Tin No 37430113476 finnosSSCSCSC—~S
PO No: ARP/CAP/012/16-17 DATE : 23-11-2016
lQTY IN |UNITS PRICE [ASSESSABLE
GOODS DESCRIPTION Q =|
Sets  |INRS VALUEIN RS | |
, 1 11kV ,400A,25kA/3Sec., DCBR Isolator 4 : 63800.00 , 63800.00
2 411kV,400A,25kA/3Sec., DBCR W/O E/S 2 # §=50100.00 4 100200.00 |
| | | | 164000.00 | |
} JADD: 14.5 % | 23780.00 |
. | | 187780.00 | :
| | One Lakh Eight Seven Thousand Seven Hundred Eighty Rupees only
# TRANSPORTATION DETAILS PENSAB BFE IRTSSRRIVATE LIMITED ;
BIS FPO FIR
au fi RISED STENIEN RE |"
0317015049_3,"DELIVERY CHALLAN |
TIN No : 37759123206
PENSAR ELECTRIC PRIVATE LIMITED
C-17, industrial Estate, Rachagunneri, _-
Srikalahasthi - 517 641
(Customer Details es Comsignee Delivery
AMARAJA POWER SYSTEMS LTD. iAmaraja Power Systems Ltd
HYDERABAD Delivery At :
Karakambadi, Renigunta
|Cuddapah Road
| lirupati
PONO ; ARP/CAP/012/16-17 Date : 29-10-2016
11kV400Amps 3sets |
ISNo | ————siDescription =Total _—[Qty/No's | Remarks
| 2 [Main Switch Assembly 9 | Nos
ie | Tand dom Pipe Assembiy 4
Operating handel Assembly
Bolts, Nuts, Spring Washers &
For PENSAR ELECP GEES > LIMITED
[ais wat
ME PHIGRISEIZ REENATORY
\Z\4, a} k
a ON Grom 85 }
7 . OFF we"
0317015049_4,"DELIVERY CHALLAN |
|TIN No : 37759123200 |
| PENSAR ELECTRIC PRIVATE LIMITED |
| C-17, Industrial Estate, Rachagunneri, | -
: Srikalahasthi - 517 641
(Customer Details ew CC omsignee Delivery
AMARA RAJA POWER SYSTEMS LTD. aAmara Raja Power Systems Ltd
jHYDERABAD iDelivery At :

iKarakambadi, Renigunta |
Cuddapah Road \
HTirupati
. PONO : ARP/GAP/012/16-17 Date : 29-10-2016 |
| 11kV400Amps 3sets
S.No | Description s[Total___—|Qtty/ Nos
For PENSAR ELECTRBS LATE LEMEPED

ree Ip’

/ & a

KOEISEDS {;NAPORY

SO aSIES"
0317015049_5,"| eee, Ret
BS ‘ d Page itt
eee” Amara Raja Power Systems Lt Re Rewicd
ae eae Date
Goods Feceipt Note at Site
sae sine
ie ee
Ware Hause Coce:
Ware House location
__ [fendor Berane area PIT
Vendor invaice No [vier }2u)
Srno Fouia Ne: Cast Cade: Accts Cade: Material Description isin ea Qty Recvd Oty Remarks
Part No: JUOM. Accepted | 2
eh | MR UGoF 2s KAT RseC DERE [Sel aFex Se
ft EV cod 25K9 1 3Set gp Re) OD F/S Se 2 a
Bbw pace PSS PN are —| Neg [3 | ___
Bb eer gee renee ge eee \ —
1 a a ena einooeiphadenemammerEicn | acai ao
Se
3 Eb eee |
1G [ea eetnmssinos, | | [ete eeeeoe
Acknewmeogemert & Comments
Nal exy:al Recevied Geed Cond: ft ov
. ; ARPS Site-Ledger Fou No cnet sig
es cn
‘ ys ©. g &
. ~, S: ofa aKa
* Site Stores incharge a Laksh iF al fea se £ z
2 , a
3 A
a Ae
ere . ———
PRM-SFS.OS : °
‘ Xapawat
f
Scanned by CamScanner"
0317015049_6,"si= = F | | = Ain BD
ei\Gee z\s
gif ale | Z\3 z
al/S a> | ° -. iS
ealen, & i ae = =
oe | = ©@ w U ao a
So |o 22 i | I—= Sil S& = = yy
2, = | —=s\-s| 3/2 8
a | S lA OIA S| Z| a
a | ss |= > |e > Go |S '
a | = S ois & | & >
| OE | 2 eLz ze
z|. * eS SIe B a
i Ss Fria & =.
ing - se = = >
° a = — |m a]
a | Kei ) aio Ss
| sn nN 3 Sg to
ny | x a 2 5
% | > + | > Ole =
Y cot: [ee te SC | me
o us 1 Go 6 o eS —_
= Z a aie ws
ou b Gow lS i)
iS o = ie a =, a a
l|eZske : ie | Si. 2
Ylsae go g la &
O | o It Bw w | uo
WH =) = Cy OC) | ~*~ te
5 o cr — = buzil
a | SS S nw nw a
Zz 2 oF
iS Phe o
a o = | |
en |
| | cz = > G)
| WN ee a z
| S So <
| on >
| | 1 wel2 & &
| | Seic & >
a7>/s O
| | G o <
& i 25/2 4 A
oO = we \m Zz Z = 2 = S
= Ww SC Iz | @® TG] US
«| o Sie Pyle an
a)A ER ~al= o >
IoD |. 2 |? ©
a) > eS | oo =
5 _ iO 3 @. || <j oD
= n
Siu s | pw =z =
S an = | oa =>
ai= && | 8 S 2
(2° | |? 2
., | ty —_ ¥ —_
2 = 2. ce 7
= = i) 3 <
iT On ZA
4D| * >
z7Alel|a 25 0 F
@i8/e¢ 29 3m
oa pa o| = @ Zz @Q feo) =
| z = oj2|e = 3
= = S Q 3 Us Nn
wa | a 2 rm
oO > ) a a —
= 2| |Z 80 =z
=. & ° S 7 =
9 ~ | 2 =| 3 = = 4
= ij S = Qa. at tr
oO S - — | So
= SZ ia
Y a a oo eS
> ws) ee ot, ee oe
“ = x 25 es
| €| BF] &
~ ~ | — Oo
or
| Oo ee
So { = i | Le
@ @ 2 =| 5 So
So = ve S peal an
n = is be ae ag
to S = = = 2 S Z
oS n = = = = o =a ine
= mS S S a © ay
Y
= Oa
(oa) |
O | | |
| ™
ord
: . «| 28.
= S = ao 2 ‘
= S S - oO 5 =
— o> &. id | 1
O| & Si¢ | | < Ss 2
=5 S Sia | to | as =O > y
= tra SIN 2 + = ce Ss — ae
=. DI 4 in | tS yc > N
Nd x 2 | vs eo ee a
S w/a = oa = wt Q to
— oO = = =
~ S = = = | o
nr g | | <
Pa nm | ae | ; ise
Lo se 3 S = >
a | 2} 2) 2| Bgl *
| = | as = a 2]"
0317015191_1,"7 4 +)
=, ENGINEER'S AND CONTRACTORS
No. 20-3-124/T2, Maruthi Nagar,
Akkarampalli Road, Tirupati - 517 501.
Ph. : 0877-2280177, Mobile : 98495 32127
Email : md.powertrek@gmail.com
TAX INVOICE
FROM INVOICE NO: 278/16-17
POWER TREK, DATE : 28.03.2017
D.NO.20-3-124/T2, MARUTHI NAGAR, TIN NO: 37870044854
AKKARAMPALLI ROAD, PAN NO: AAPFP4274L
TIRUPATHI. OUR REF:
CHITTOOR DIST. Date:
TO PURCHASE ORDER : ARP/CAP/022/16-17
Amara Raja Power Systems Limited, DATE: 23.03.2017
Renigunta Road, |SITE ADDRESS:
Karakambadi, Amara Raja Power Systems Limited,
Tirupati - 517 520. Renigunta Road,
Tin No.37430113476 Karakambadi,
Tirupati - 517 520.
10000000273
f+ for eaccwinnatoca| | 0 | swe | tae
Sub Total 10000.CS
Vat @ 5% 500.00
Grand Total 10500.00
RUPEES ONE THOUSAND FIVE HUNDRED ONLY
FOR POWER TREK
(AUTHORISED SIGNATORY)
; { at I
(4,2 NP} Ooo?! ifr I-le
peLiClSlyi"
0317015191_2,"tn
‘ 5
' i i
i i ss t
i ; é ~ - . eg 1B ae ee
' = ; sOOdsS Receipt MOLE at Site :
i i
Aa 7 Proyet os i
*
a Lae eee :
roves Ser EXPENSION
~
Ce (0
ee expansion
foan—S
vencorGetets Po wert Engineer: t contractors
ARPSL PO Ref no on Yendut ARP? Cap? 22/16: |
~ re i 7
; i
ion ee (Petant Mo
a WAY tly 2
CEE { qe ets ifs - - Remarks
— JOM. | Recvd | Accepted
MiZ2 1 BO put doa for gaurding i Nos 10 160
pace inna rm rg cee oa ririninenslisti popes aes spe co arp perme
}
bc ceaulgernatenres naa : es
i ee
eh |
Maternal received in geod conus nis a ~~
ARPS Site eciaer Folie Ne
} ; |
i Wrore nee, Ne AMORA AA OD ADEM ROLLED ANNE IIE PCLLLLL LES LN ALEA DLN AE EAA ‘
Lice iiisktinseSiinehnaniteemanmiiin ttn met sata aaa"
0317015191_3,"ace | ES el F
zig o 5 -
a|e e 5 23
@lec & a :
= a —- IG : = =
= ao <2 E ; S
2 C =: 2 ee
g = = S 2
2 S iy = = = :
Pg . F 3
1 ye i = : f
i = : = :
L| # fot ss _ ae
, tab = = <
7 = i ~ =
2 S ae = &
= = ea +
a Lhe ise
— ~~ ~
° tid © _ —
/ ast = a i)
% = = z LS
| Z ° Pie ¢
5 z é = :
~~ -— ele = s = :
Q | od Sf z 2 5
SEE as a Va to
we| Ee = ia : g : <
Z | E56 ae = ve Ped
| = 2k = = =
Ei S76 = | .
Z S = & | fe)
| . = | i
i SZ .
So | . |
co | 7 |
| 4
Nt
es |
j | 3 | |
| |S } oes es
Qs = =
S lo F
\(e | a
| | | z §
| ; =
| | osle : s
CA = = =
esio 8
e=|— 2 a
| ‘ :
a — ee |e | 2 .
a | a oa 1 me oo uv
| G Se | Zz 25s] > ~
a| aes am 2 e
se |® 25 >
ea | |, oe o 5 x .
pe ie | | J8 z
— yo | :
SS | tn = 7 7S
oS a S “ z z
S ey) 5 z
e|l- | a| |¢ _
5 2 - a | ~ w~
a ~— | | | : = a
| a | @ = oa wz
| = | a “ eS
) Ff} | ots =
| cs | Of 24 &
| So | ea ~s ©
w\Cle BS “
&£)/e|¢ 23 sam
: = a.
| _ | S 2 ae Z¢@ sa
: Ss St | et Vs a
5 | | = 2. g os N
a ; a8
ae - a2
= a a3
x 4 —
d : eo) |Z re)
_ a oO AS =
a 7S | a
- Zz) 6 a i 7
Z| = | es” 7
a | . = =
“a Ls 9
= ae 4+
= - Oo
=| 8 = 5
= | r
i | gh ©
Ld A | | | 9
LW o ee
= = | 2
2 g _ | | ed
: 2 = _ ae)
D = = | 2
13 : : : 22
= n : : SE 3
=a y = =| 2 8 3 2
= 5 : =| &s 5
= = = =. =
Nn | | :
| | |
©) |
\
a;
| ed
= i = | =o
Oo| & Se : :
— SS |e - | 7 b
Dale | 2 :
} YY om : = : 7
| D> a|F z ° "" e z
= o : : gs z
a pe = aq & ~ :
7 z | s = | ee * Q =
~ a = || = | © !
; tA — | - .
| a - <
2 a
es | c
2 | : : >
: , <4 >
= = =. =
= = pe"
0317015232_1,"{ 4
| | (+)
ORIGINAL
ingl HRPOICAP|ID-41gE
= ENGINEER'S AND CONTRACTORS
No. 20-3-124/T2, Maruthi Nagar,
Akkarampalli Road, Tirupati - 517 501.
Ph. : 0877-2280177, Mobile : 98495 32127
Email : md.powertrek@gmail.com
WORK BILL
FROM INVOICE NO. PT/EC/006/17-18
POWER TREK, DATE: 24.04.2017
D.NO.20-3-124/T2, MARUTHI NAGAR, TIN NO : 37870044854 pe PN
AKKARAMPALLI ROAD, TIRUPATHI.CHITTOOR DIST. |PAN NO : AAPFP4274L qi 44 7 Q \ "") } 3 c.
SERVICE TAX REG NO:AAPFP4274LSD001 J o A t bee
REF:
DATE:
TO W.O NO.: ARPSL/PROJ/WO/ARPSL/01
AMARA RAJA POWER SYSTEMS LTD., W.O DATE: 17.11.2016
TERMINAL A, SITE ADDRESS.
1-18/1/AMR/NR, 11KV OH Line & FP Structure for ARPSL expansion at Karakambadi, Tirupati.
NANAKRAMGUDA, —_—
GACHIBOWLI,
HYDERABAD - 500 032.
Erection of Pole Structure
10000000251
Erextion of 11.5mtr long 200x100mm IsMB
MT : i : : 43,000.00 43,000.00
(25.4kgs/mtr) poles with fabrication of - ee ae ie
400mm X 400mm base plate-4nos
1000000252
Erection testing commissiononig of 11
2 |kv,400A, 25KA/3SEC., DBCR isolator (motor 1 6500.00 0 : 1 aE 0.00 6,500.00 6,500.00
operated) with1 E/S along with solid core
insulators.
10000000253
Erection ,testing & commissioning of
11kv,400A,25KA/3sec.,DBCR isolator (Motor 5500.00 2 11,000.00 11,000.00
operated) with out E/S along with solid core
insulators
1000000254
Erection ,testing&commissioning of
11kv,10KA Lightning arresters along with 750.00 2,250.00 2,250.00
terminal connectors to suit ACSR Dog
conductor
10000000255
Bus bar formation with Somm dia IPS Al tube is 4 13000.00 4 1 13,000.00 13,000.00
WH along with proper clamping and solid core
aS insulators etc.,
{
C 5 10000000257 3,000.00 3,000.00
; < Laying of 25x6mm copper flat (1.34kgs/Mtr
7 10000000258
oS 7 {Spacers ( epoxy insulators) for LA earthing 100 15.00 810.00 810.00
aw including bolts and nuts
\\\ 10000000259
; 75, ; is H
ww al Laying of 50x6mm Gi FLAT ( 2.36kgs/mtr | mts | 160 | S o Q aa 0.00 al 11,250.00 ;
Q 10000000260
Erection of Earth pipe (SOmm dia GI pipe )
bi (with out excavation of pit) WITH COAL AND * A200. 00 0 nnn AORN SO ABOO0
WS SALT
a SubTotal] 0.00] _1,01,610.00 1,01,610.00
RY Discount @5%| 0.00] ~—_5,080.50 5,080.50
\ OSCtal] 0.00] 96,529.50] 96,529.50
a ServiceTax@14%{ 0.00] _—_:13,514.13 13,514.13
hans Swachh Bharat Cess@ 0.5%] (0.00) 482.65 482.65
Q "" Krishi Kalyan Cess @0.5%| 0.00] 482.65 482.65
a, Round Off] o.oo] 0.07] 0.07 |
Grand Total] 0.00] _1,11,009.00 1,11,009.00
(Rupees One Lach Eleven Thousand Nine Only)
FOR POWER TREK
== C
Kk beeen GOND
K. Ais, oe R Ni P © see j
parma reas © TRS a seeninenalcspsass Nik ae aamscmal
(ff ""
ty J
Sf _.-\+\ {SOAS (pail
QO - 4
“ a NS nr
ele ie [6pm ) QPPRSPL
Yo wee o- V—. |< | i?
x” See :"
